ID Nuevo,Año,Mes,Día,lat,long,Geocode,Departamento INEI,Provincia INEI,Distrito INEI,Centro poblado INEI,Categoría centro poblado INEI,Casco Urbano,Zona Rural,Tipo de Centro Poblado no INEI,Nombre Centro Poblado no INEI,Precedencia,Iniciativa 1,Iniciativa 2,Iniciativa 3,FF.MM.   - 1-,Policía    -2-,CAD        -3-,Rondas Campesinas         -10-,PCP-SL     -15-,PCP-BR     -16-,MRTA      -17-,Otros Guerrilleros no Id.               -18-,Otros Paramilitares no Id.                          -19-,Grupos estatales no Id.                       -20-,No identificado            -21-,Otros         -22-,Milicias     -23-,Grupo 1 Método 1,Grupo 1 Método 2,Grupo 2 Método 1,Grupo 2 Método 2,Grupo 3 Método 1,Grupo 3 Método 2,Grupo 4 Método 1,Grupo 4 Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 1,Método 1,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 2,Método 2,Código grupo responsable 1,Código grupo responsable 2,Código grupo responsable 3,Tipo de acción bélica 3,Método 3,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 4,Método 4,Código grupo responsable 1,Código grupo responsable 2,Tipo de acción bélica 5,Método 5,No está descrito el método del ataque  ,Código Grupo,Muertos,Heridos,detenido,Retenidos,Código Grupo,Muertos,Heridos,detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Código Grupo,Muertos,Heridos,Detenidos,Retenidos,Número testimonio,Fuente 1,Tomo,Página,Fecha (dd/mm/aa),Nota Magnética 1,Fuente(s) Primaria(s) 1,Notas,Dummie Revisión,Notas Revisión
01318,1993,3,1,,,PE,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,HUICHINGA,ANEXO,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Puñal ,,,,,,,,,,,,,,,24,1,,,1,,,,,,,,,,,,,,,,,302025,Comisión de la Verdad Informe Final,XVI,151,,,,,
01319,1993,8,,,,PE,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,PAURANGA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,310088,Comisión de la Verdad Informe Final,XVI,151,,,,,
01320,1993,8,,,,PE,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,PAURANGA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos militares o de policía  Patrulla  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,310088,Comisión de la Verdad Informe Final,XVI,152,,,,,
01321,1993,11,11,,,PE,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,310007,Comisión de la Verdad Informe Final,XVI,152,,,,,
01434,1993,6,14,,,PE,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas Cuchillo ,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,100618,Comisión de la Verdad Informe Final,XVI,182,,,,,
01519,1993,,,,,PE,UCAYALI,CORONEL PORTILLO,CALLERIA,PUCALLPA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,435111,Comisión de la Verdad Informe Final,XVII,16,,,,,
01520,1993,,,,,PE,UCAYALI,CORONEL PORTILLO,CALLERIA,PUCALLPA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,20,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,435111,Comisión de la Verdad Informe Final,XVII,16,,,,,
01521,1993,4,13,,,PE,UCAYALI,CORONEL PORTILLO,CALLERIA,PUCALLPA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,,100210,Comisión de la Verdad Informe Final,XVII,16,,,,,
01522,1993,3,4,,,PE,UCAYALI,CORONEL PORTILLO,YARINACOCHA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,478358,Comisión de la Verdad Informe Final,XVII,17,,,,,
01735,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,400082,Comisión de la Verdad Informe Final,XVII,71,,,,,
01736,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN PEDRO DE CHIO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,15,,,Robo,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,400091,Comisión de la Verdad Informe Final,XVII,71,,,,,
01737,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN ALEJANDRO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,400058,Comisión de la Verdad Informe Final,XVII,72,,,,,
01738,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,417029,Comisión de la Verdad Informe Final,XVII,72,,,,,
01739,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,SHANANTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,415037,Comisión de la Verdad Informe Final,XVII,72,,,,,
01740,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,475032,Comisión de la Verdad Informe Final,XVII,72,,,,,
01741,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN PEDRO DE CHIO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,742006,Comisión de la Verdad Informe Final,XVII,72,,,,,
01742,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas de fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"735009, 743010",Comisión de la Verdad Informe Final,XVII,73,,,,,
01743,1993,,,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,490034,Comisión de la Verdad Informe Final,XVII,73,,,,,
01744,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,DIVISORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,400145,Comisión de la Verdad Informe Final,XVII,73,,,,,
01745,1993,,,,,PE,UCAYALI,PADRE ABAD,CURIMANA,ROCA FUERTE,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,485048,Comisión de la Verdad Informe Final,XVII,73,,,,,
01746,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,DIVISORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,1,,,Masacre,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,5,,20,,,,,,,,,,,,,,,,,,"487502, 487505",Comisión de la Verdad Informe Final,XVII,74,,,,,
01747,1993,,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,DIVISORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,490006,Comisión de la Verdad Informe Final,XVII,74,,,,,
01748,1993,1,12,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego Escopeta ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,430140,Comisión de la Verdad Informe Final,XVII,74,,,,,
01749,1993,1,14,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN PEDRO DE CHIO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,485044,Comisión de la Verdad Informe Final,XVII,74,,,,,
01750,1993,1,15,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,CASERIO,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,430024,Comisión de la Verdad Informe Final,XVII,75,,,,,
01751,1993,1,26,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN JUAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,487512,Comisión de la Verdad Informe Final,XVII,75,,,,,
01752,1993,2,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,DIVISORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,490005,Comisión de la Verdad Informe Final,XVII,75,,,,,
01753,1993,2,12,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,400082,Comisión de la Verdad Informe Final,XVII,75,,,,,
01754,1993,2,18,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,ALTO SHAMBILLO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,3,,,,,,,,,,,,,,,,,,"400034, 485010, 492508",Comisión de la Verdad Informe Final,XVII,75,,,,,
01755,1993,3,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,HUIPOCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,415099,Comisión de la Verdad Informe Final,XVII,76,,,,,
01756,1993,3,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,400119,Comisión de la Verdad Informe Final,XVII,76,,,,,
01757,1993,3,7,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,HUIPOCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,440095,Comisión de la Verdad Informe Final,XVII,76,,,,,
01758,1993,5,8,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SHIRINGAL ALTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,3,1,,,,,,,,,,,,,,,,,,,"430140, 475018, 490034, 740002, 743010",Comisión de la Verdad Informe Final,XVII,76,,,,,
01759,1993,6,17,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,HUIPOCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,485018,Comisión de la Verdad Informe Final,XVII,77,,,,,
01760,1993,7,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"487504, 457508",Comisión de la Verdad Informe Final,XVII,77,,,,,
01761,1993,7,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,425165,Comisión de la Verdad Informe Final,XVII,77,,,,,
01762,1993,7,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,ALTO PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,425181,Comisión de la Verdad Informe Final,XVII,77,,,,,
01763,1993,8,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,492546,Comisión de la Verdad Informe Final,XVII,78,,,,,
01764,1993,8,7,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,HUIPOCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Secuestro masivo,,,,,,,,,,,,,,,,,,,,,24,,,,16,,,,,,,,,,,,,,,,,417002,Comisión de la Verdad Informe Final,XVII,78,,,,,
01765,1993,8,15,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,DIVISORIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,,2,,,,,,,,,,,,,,,,,430139,Comisión de la Verdad Informe Final,XVII,78,,,,,
01766,1993,9,4,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,PREVISTO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,490006,Comisión de la Verdad Informe Final,XVII,79,,,,,
01767,1993,9,12,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,3 DE OCTUBRE,CASERIO,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,12,,,,,,,,,,,,,,,,,,425164,Comisión de la Verdad Informe Final,XVII,79,,,,,
01768,1993,9,23,,,PE,UCAYALI,PADRE ABAD,IRAZOLA,SAN JUAN,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Acción ofensiva a Objetivos civiles Instalaciones civiles  ,Artefacto explosivo   ,,,,,,,,,,,,,,,,,,,,24,,4,,,,,,,,,,,,,,,,,,,"475052, 475066",Comisión de la Verdad Informe Final,XVII,79,,,,,
01769,1993,10,,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,415030,Comisión de la Verdad Informe Final,XVII,80,,,,,
01770,1993,11,16,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Incautación,Armamentos Arma de Fuego Escopeta ,1,,,Registro y control,,,,,,,,,,,21,,,1,,,,,,,,,,,,,,,,,,490027,Comisión de la Verdad Informe Final,XVII,80,,,,,
01771,1993,11,23,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,,,,487520,Comisión de la Verdad Informe Final,XVII,80,,,,,
01772,1993,12,10,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,21,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,417566,Comisión de la Verdad Informe Final,XVII,80,,,,,
01773,1993,12,12,,,PE,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,"437703, 475040",Comisión de la Verdad Informe Final,XVII,81,,,,,
02090,1993,,,,,PE,APURIMAC,ABANCAY,ABANCAY,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,2,,,Registro y control,,,,,,,,,,,,,,,,24,,,7,,,,,,,,,,,,,,,,,,500338,Comisión de la Verdad Informe Final,XVII,36,,,,,
02097,1993,,,,,PE,APURIMAC,ABANCAY,LAMBRAMA,HUAYRAPAMBA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,Entre 1993 y 1994,510127,Comisión de la Verdad Informe Final,XVII,38,,,,,
02108,1993,,,,,PE,APURIMAC,ABANCAY,CURAHUASI,TRANCA PATA ALTA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,3,,,,,,,,,,,,,,,,,,500794,Comisión de la Verdad Informe Final,XVII,41,,,,,
02226,1993,5,23,,,PE,APURIMAC,ANDAHUAYLAS,CHIARA,SANTIAGO DE YAURECC,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Armas blancas  ,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,"202107, 202108",Comisión de la Verdad Informe Final,XVII,75,,,,,
02227,1993,6,,,,PE,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,17,,,Acción ofensiva a Objetivos militares o de policía  Patrulla  ,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,202118,Comisión de la Verdad Informe Final,XVII,75,,,,,
02304,1993,,,,,PE,APURIMAC,ANTABAMBA,SABAINO,ANTILLA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,,,,,,,,,,,,,,,,24,,,,1,,,,,,,,,,,,,,,,,"500588, 500589, 500742",Comisión de la Verdad Informe Final,XVII,97,,,,,
02305,1993,12,,,,PE,APURIMAC,ANTABAMBA,ANTABAMBA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,700340,Comisión de la Verdad Informe Final,XVII,98,,,,,
02479,1993,,,,,PE,APURIMAC,AYMARAES,TORAYA,CANUA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,520632,Comisión de la Verdad Informe Final,XVII,146,,,,,
02480,1993,5,15,,,PE,APURIMAC,AYMARAES,CHALHUANCA,CHALHUANCA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,520634,Comisión de la Verdad Informe Final,XVII,146,,,,,
02481,1993,8,30,,,PE,APURIMAC,AYMARAES,CHALHUANCA,PAUJARAY,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,1,2,,,,,,,,,,,,,,,,,,500549,Comisión de la Verdad Informe Final,XVII,147,,,,,
02482,1993,,,,,PE,APURIMAC,AYMARAES,YANACA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,3,,,,,,,,,,,,,,,,,,"500554, 700340",Comisión de la Verdad Informe Final,XVII,147,,,,,
02597,1993,5,30,,,PE,APURIMAC,CHINCHEROS,HUACCANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,202216,Comisión de la Verdad Informe Final,XVII,180,,,,,
02661,1993,,,,,PE,APURIMAC,GRAU,MICAELA BASTIDAS,,ANEXO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Armas blancas  ,15,,,Acción ofensiva  a Infraestructura Instalaciones civiles ,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,500527,Comisión de la Verdad Informe Final,XVII,200,,,,,
02662,1993,2,4,,,PE,APURIMAC,GRAU,GAMARRA,CRUZPATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Masacre,Armamentos Armas blancas  ,,,,,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,"500107, 500189, 500523",Comisión de la Verdad Informe Final,XVII,200,,,,,
02663,1993,,,,,PE,APURIMAC,GRAU,CHUQUIBAMBILLA,PATAPATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,500668,Comisión de la Verdad Informe Final,XVII,200,,,,,
02664,1993,7,20,,,PE,APURIMAC,GRAU,PROGRESO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Acción ofensiva a Objetivos civiles Civiles   ,,,,,,,,,,,,,,,,,,,,,23,,,,1,,,,,,,,,,,,,,,,Fueron detenidos varios comuneros,500208,Comisión de la Verdad Informe Final,XVII,200,,,,,
02665,1993,,,,,PE,APURIMAC,GRAU,PROGRESO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,500208,Comisión de la Verdad Informe Final,XVII,201,,,,,
02841,1993,,,,,PE,JUNIN,HUANCAYO,HUANCAYO,HUANCAYO,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,,1,1,,,,,,,,,,,,,,,,,,300040,Comisión de la Verdad Informe Final,XV,70,,,,,
02842,1993,2,,,,PE,JUNIN,HUANCAYO,PARIAHUANCA,OCCORO (OJARO),,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Incursión,,1,,,Registro y control,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,302090,Comisión de la Verdad Informe Final,XV,71,,,,,
02843,1993,2,11,,,PE,JUNIN,HUANCAYO,EL TAMBO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,"300024, 304005, 304525, 305020",Comisión de la Verdad Informe Final,XV,71,,,,,
02844,1993,2,12,,,PE,JUNIN,HUANCAYO,CHILCA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Incursión,,1,2,,Registro y control,,,,,,,,,,,,,,,,24,,,1,,,,,,,,,,,,,,,,,,"300521, 304005, 304525, 304544, 305020, 309001",Comisión de la Verdad Informe Final,XV,72,,,,,
02845,1993,3,3,,,PE,JUNIN,HUANCAYO,SAPALLANGA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,24,,Acción ofensiva a Objetivos civiles Civiles   ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,"300057, 301003",Comisión de la Verdad Informe Final,XV,72,,,,,
02846,1993,3,7,,,PE,JUNIN,HUANCAYO,HUASICANCHA,SANTA ROSA DE PACHACAYO (PACACHALLO),ANEXO,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,Incursión,,1,10,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,,,,301031,Comisión de la Verdad Informe Final,XV,72,,,,,
02847,1993,3,27,,,PE,JUNIN,HUANCAYO,HUANCAYO,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,Incursión,,15,,,Acción ofensiva  a Objetivos civiles Civiles  ,Armamentos Arma de Fuego  ,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,300575,Comisión de la Verdad Informe Final,XV,73,,,,,
02848,1993,3,31,,,PE,JUNIN,HUANCAYO,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,Registro y control,,,,,,,,,,,,,,,,,,,,,24,,,2,,,,,,,,,,,,,,,,,,100253,Comisión de la Verdad Informe Final,XV,73,,,,,
